grid_id,external_id_type,external_id
grid.117476.2,ISNI,0000 0004 1936 7611
grid.117476.2,FundRef,501100001775
grid.118888.0,ISNI,0000 0004 0414 7587
grid.119021.a,ISNI,0000 0001 2174 6969
grid.119375.8,ISNI,0000000121738416
grid.120073.7,ISNI,0000 0004 0622 5016
grid.121334.6,ISNI,0000 0001 2186 5845
grid.123047.3,ISNI,0000000103590315
grid.123763.2,ISNI,0000 0001 2109 8148
grid.125811.e,ISNI,0000 0004 0553 6912
grid.127050.1,ISNI,0000 0001 2324 2350
grid.127050.1,HESA,0012
grid.127050.1,UCAS,C10
grid.127050.1,UKPRN,10001143
grid.127098.5,ISNI,0000 0001 2336 9159
grid.129553.9,ISNI,0000 0001 1015 7851
grid.131063.6,ISNI,0000 0001 2168 0066
grid.133275.1,ISNI,0000 0004 0637 6666
grid.133275.1,FundRef,100006198
grid.133342.4,ISNI,0000 0004 1936 9676
grid.133342.4,FundRef,100005956
grid.133342.4,FundRef,100007183
grid.133342.4,FundRef,100006494
grid.133800.9,ISNI,0000 0001 0436 6817
grid.134563.6,ISNI,0000 0001 2168 186X
grid.134563.6,FundRef,100007345
grid.134563.6,FundRef,100005421
grid.134563.6,FundRef,100007899
grid.134907.8,ISNI,0000 0001 2166 1519
grid.134936.a,ISNI,0000 0001 2162 3504
grid.134996.0,ISNI,0000 0004 0593 702X
grid.135060.1,ISNI,0000 0000 9040 7066
grid.135060.1,FundRef,501100003404
grid.135519.a,ISNI,0000 0004 0446 2659
grid.135519.a,FundRef,100006228
grid.135963.b,ISNI,0000 0001 2109 0381
grid.135963.b,FundRef,100008106
grid.136304.3,ISNI,0000 0004 0370 1101
grid.136593.b,ISNI,0000 0004 0373 3971
grid.136593.b,FundRef,501100004206
grid.137628.9,ISNI,0000000121698901
grid.137628.9,FundRef,100006732
grid.137628.9,FundRef,100005481
grid.137628.9,FundRef,100007153
grid.138497.0,ISNI,0000 0000 8523 3938
grid.139510.f,ISNI,0000 0004 0472 3476
grid.139534.9,ISNI,0000 0001 0372 5777
grid.139596.1,ISNI,0000 0001 2167 8433
grid.143640.4,ISNI,0000 0004 1936 9465
grid.143643.7,ISNI,0000 0001 0660 6861
grid.144022.1,ISNI,0000 0004 1760 4150
grid.144189.1,ISNI,0000 0004 1756 8209
grid.144756.5,ISNI,0000 0001 1945 5329
grid.144767.7,ISNI,0000 0004 4682 2907
grid.145695.a,FundRef,501100002836
grid.146189.3,ISNI,0000 0000 8508 6421
grid.146189.3,HESA,0023
grid.146189.3,UCAS,L46
grid.146189.3,UKPRN,10003956
grid.146611.5,ISNI,0000 0001 0775 5922
grid.147455.6,ISNI,0000 0001 2097 0344
grid.148313.c,ISNI,0000 0004 0428 3079
grid.148313.c,FundRef,100007000
grid.148313.c,FundRef,100008902
grid.148374.d,FundRef,501100001554
grid.148374.d,FundRef,501100005923
grid.150338.c,ISNI,0000 0001 0721 9812
grid.152326.1,ISNI,0000 0001 2264 7217
grid.152326.1,FundRef,100006537
grid.152326.1,FundRef,100006538
grid.152326.1,FundRef,100007206
grid.152963.a,ISNI,0000 0004 0511 7136
grid.153460.5,ISNI,0000 0000 8903 8849
grid.154185.c,ISNI,0000 0004 0512 597X
grid.154185.c,FundRef,100007606
grid.155203.0,ISNI,0000 0001 2234 9391
grid.155345.3,ISNI,0000 0001 0341 5365
grid.155956.b,ISNI,0000 0000 8793 5925
grid.156122.3,ISNI,0000000406413260
grid.156520.5,ISNI,0000 0004 0647 2236
grid.157868.5,ISNI,0000 0000 9961 060X
grid.157868.5,FundRef,501100005261
grid.157869.4,ISNI,0000 0004 1758 7290
grid.157927.f,ISNI,0000 0004 1770 5832
grid.157927.f,FundRef,501100004233
grid.158077.c,ISNI,0000 0001 1883 7448
grid.158820.6,ISNI,0000 0004 1757 2611
grid.159791.2,ISNI,0000 0000 9127 4365
grid.162107.3,ISNI,0000 0001 2156 409X
grid.162107.3,FundRef,501100002366
grid.162107.3,FundRef,501100004701
grid.162110.5,ISNI,0000 0000 9291 3229
grid.162346.4,ISNI,0000 0001 1482 1895
grid.162346.4,FundRef,100008782
grid.163004.0,ISNI,0000 0004 0637 1515
grid.163032.5,ISNI,0000 0004 1760 2008
grid.163032.5,FundRef,501100004311
grid.163507.6,ISNI,0000 0004 0539 6980
grid.163555.1,ISNI,0000 0000 9486 5048
grid.163555.1,FundRef,501100001469
grid.163577.1,ISNI,0000 0001 0692 8246
grid.163577.1,FundRef,501100005611
grid.164242.7,ISNI,0000 0000 8484 6281
grid.164274.2,ISNI,0000 0004 0596 2460
grid.164295.d,ISNI,0000 0001 0941 7177
grid.164295.d,FundRef,100004972
grid.164971.c,ISNI,0000 0001 0945 6408
grid.164971.c,FundRef,100007656
grid.164971.c,FundRef,100007657
grid.164971.c,FundRef,100007860
grid.166341.7,ISNI,0000 0001 2181 3113
grid.166341.7,FundRef,100006497
grid.166341.7,FundRef,100008211
grid.166341.7,FundRef,100008212
grid.166341.7,FundRef,100005319
grid.167436.1,ISNI,0000 0001 2192 7145
grid.167436.1,FundRef,100005783
grid.167436.1,FundRef,100005608
grid.167436.1,FundRef,100007507
grid.167436.1,FundRef,100008284
grid.167436.1,FundRef,100008285
grid.167436.1,FundRef,100008286
grid.168010.e,ISNI,0000000419368956
grid.168010.e,FundRef,100005492
grid.168010.e,FundRef,100005541
grid.168010.e,FundRef,100005575
grid.168010.e,FundRef,100006057
grid.168010.e,FundRef,100006598
grid.168010.e,FundRef,100006521
grid.168645.8,ISNI,0000 0001 0742 0364
grid.169077.e,ISNI,0000 0004 1937 2197
grid.169077.e,FundRef,100006377
grid.169077.e,FundRef,100006378
grid.169077.e,FundRef,100006796
grid.169077.e,FundRef,100007290
grid.169077.e,FundRef,100008254
grid.169077.e,FundRef,100007869
grid.170202.6,ISNI,0000 0004 1936 8008
grid.170205.1,ISNI,0000 0004 1936 7822
grid.170205.1,FundRef,100007234
grid.170205.1,FundRef,100005586
grid.170205.1,FundRef,100006930
grid.170205.1,FundRef,100006931
grid.170205.1,FundRef,100008140
grid.170205.1,FundRef,100006049
grid.170205.1,FundRef,100007800
grid.170430.1,ISNI,0000 0001 2159 2859
grid.170693.a,ISNI,0000 0001 2353 285X
grid.170693.a,FundRef,100005567
grid.171588.2,ISNI,0000 0004 0606 4849
grid.171855.f,ISNI,0000 0000 9825 6119
grid.173746.0,ISNI,0000 0004 0606 3678
grid.174567.6,ISNI,0000 0000 8902 2273
grid.174568.9,ISNI,0000 0001 0059 3836
grid.175455.7,ISNI,0000 0001 2206 1080
grid.176392.8,ISNI,0000 0004 0447 6145
grid.176731.5,ISNI,0000 0001 1547 9964
grid.176731.5,FundRef,100008013
grid.177174.3,ISNI,0000 0001 2242 4849
grid.177174.3,FundRef,501100004096
grid.177284.f,ISNI,0000 0004 0410 6208
grid.181531.f,ISNI,0000 0004 1789 9622
grid.181531.f,FundRef,501100005022
grid.181531.f,FundRef,501100005023
grid.181531.f,FundRef,501100005086
grid.181790.6,ISNI,0000 0001 1033 9225
grid.182245.8,ISNI,0000 0004 1781 8730
grid.182470.8,ISNI,0000 0004 1769 0159
grid.182618.4,ISNI,0000 0004 0403 3555
grid.182798.d,ISNI,0000 0001 2172 8170
grid.182981.b,ISNI,0000 0004 0456 0419
grid.183006.c,ISNI,0000 0001 0671 7844
grid.183158.6,ISNI,0000 0004 0435 3292
grid.183446.c,ISNI,0000 0000 8868 5198
grid.183804.6,ISNI,0000 0001 2184 7647
grid.183804.6,FundRef,501100000155
grid.184212.c,ISNI,0000 0000 9364 8877
grid.184764.8,ISNI,0000 0001 0670 228X
grid.184764.8,FundRef,100007233
grid.184764.8,FundRef,100006921
grid.184764.8,FundRef,100007750
grid.185006.a,ISNI,0000 0004 0461 3162
grid.185107.a,ISNI,0000 0001 2288 2137
grid.185448.4,ISNI,0000 0004 0637 0221
grid.185448.4,FundRef,501100001348
grid.185648.6,ISNI,000000009089292X
grid.186587.5,ISNI,0000 0001 0722 3678
grid.186775.a,ISNI,0000 0000 9490 772X
grid.186775.a,FundRef,501100002947
grid.187073.a,ISNI,0000 0001 1939 4845
grid.187073.a,FundRef,100006224
grid.187082.4,ISNI,0000 0000 8526 4902
grid.187082.4,FundRef,100007144
grid.189504.1,ISNI,0000 0004 1936 7558
grid.189504.1,FundRef,100007161
grid.189504.1,FundRef,100005395
grid.189504.1,FundRef,100006003
grid.189504.1,FundRef,100006504
grid.189504.1,FundRef,100007505
grid.189504.1,FundRef,100007265
grid.189509.c,ISNI,0000000100241216
grid.189530.6,ISNI,0000 0001 0679 8269
grid.189530.6,HESA,0046
grid.189530.6,UCAS,W80
grid.189530.6,UKPRN,10007139
grid.189747.4,ISNI,0000 0000 9554 2494
grid.189747.4,FundRef,100007258
grid.189967.8,ISNI,0000 0004 1936 7398
grid.189967.8,FundRef,100006939
grid.189967.8,FundRef,100005833
grid.189967.8,FundRef,100006528
grid.189967.8,FundRef,100006529
grid.189967.8,FundRef,100006786
grid.189967.8,FundRef,100007667
grid.189967.8,FundRef,100008374
grid.189967.8,FundRef,100007623
grid.190697.0,ISNI,0000 0004 0466 5325
grid.190737.b,ISNI,0000 0001 0154 0904
grid.190737.b,FundRef,501100002369
grid.192267.9,ISNI,0000 0001 0108 7468
grid.192267.9,FundRef,501100004845
grid.192268.6,ISNI,0000 0000 8953 2273
grid.194632.b,ISNI,0000 0000 9068 3546
grid.194632.b,FundRef,100007755
grid.194645.b,ISNI,0000000121742757
grid.194645.b,FundRef,501100003802
grid.194645.b,FundRef,501100003803
grid.195094.0,ISNI,0000 0000 9471 9454
grid.197345.d,ISNI,0000 0000 9599 7018
grid.197345.d,FundRef,501100004955
grid.198123.0,ISNI,0000 0001 0681 0547
grid.198530.6,ISNI,0000 0000 8803 2373
grid.198530.6,FundRef,501100004476
grid.199293.9,ISNI,0000 0004 0371 1705
grid.200773.1,ISNI,0000 0000 9807 4884
grid.201075.1,ISNI,0000 0004 0614 9826
grid.201075.1,FundRef,100003896
grid.201894.6,ISNI,0000 0001 0321 4125
grid.202033.0,FundRef,501100000159
grid.202119.9,ISNI,0000 0001 2364 8385
grid.202119.9,FundRef,501100002635
grid.202665.5,ISNI,0000 0001 2188 4229
grid.202665.5,FundRef,100006231
grid.203458.8,ISNI,0000 0000 8653 0555
grid.203458.8,FundRef,501100004374
grid.203507.3,ISNI,0000 0000 8950 5267
grid.203507.3,FundRef,501100004467
grid.203507.3,FundRef,501100004387
grid.204536.6,ISNI,0000 0001 0351 9033
grid.205975.c,ISNI,0000 0001 0740 6917
grid.205975.c,FundRef,100006440
grid.207374.5,ISNI,0000 0001 2189 3846
grid.207374.5,FundRef,501100004605
grid.208078.5,ISNI,0000000419370394
grid.208226.c,ISNI,0000 0004 0444 7053
grid.208226.c,FundRef,100005303
grid.208226.c,FundRef,100005582
grid.208387.6,ISNI,0000 0001 1506 5964
grid.208387.6,FundRef,501100001862
grid.208387.6,FundRef,501100004359
grid.208504.b,ISNI,0000 0001 2230 7538
grid.208516.8,ISNI,0000 0001 2110 1335
grid.209665.e,ISNI,0000 0001 1941 1940
grid.211011.2,ISNI,0000 0001 1942 5154
grid.211011.2,FundRef,501100001656
grid.211044.2,ISNI,0000 0004 0609 8846
grid.211367.0,FundRef,100006196
grid.212340.6,ISNI,0000000122985718
grid.212340.6,FundRef,100006462
grid.213876.9,ISNI,0000 0004 1936 738X
grid.213876.9,FundRef,100007699
grid.213902.b,ISNI,0000 0000 9093 6830
grid.213910.8,ISNI,0000 0001 1955 1644
grid.213917.f,ISNI,0000 0001 2097 4943
grid.213917.f,FundRef,100006778
grid.213917.f,FundRef,100006783
grid.214007.0,ISNI,0000000122199231
grid.214409.a,ISNI,0000 0001 0740 0726
grid.214431.1,ISNI,0000 0001 2226 8444
grid.214431.1,FundRef,100000055
grid.214458.e,ISNI,0000000086837370
grid.214458.e,FundRef,100007270
grid.214458.e,FundRef,100005476
grid.214458.e,FundRef,100008192
grid.214458.e,FundRef,100006790
grid.214458.e,FundRef,100006801
grid.214458.e,FundRef,100008269
grid.214458.e,FundRef,100005953
grid.214572.7,ISNI,0000 0004 1936 8294
grid.214572.7,FundRef,100008893
grid.215352.2,ISNI,0000000121845633
grid.215654.1,ISNI,0000 0001 2151 2636
grid.215654.1,FundRef,100006755
grid.215654.1,FundRef,100007727
grid.215654.1,FundRef,100007482
grid.215654.1,FundRef,100005908
grid.216417.7,ISNI,0000 0001 0379 7164
grid.216417.7,FundRef,501100002822
grid.216566.0,ISNI,0000 0001 2104 9346
grid.216566.0,FundRef,501100005197
grid.216938.7,ISNI,0000 0000 9878 7032
grid.216938.7,FundRef,501100004945
grid.216983.7,ISNI,0000 0004 0512 7588
grid.216983.7,FundRef,501100000146
grid.216983.7,FundRef,501100002328
grid.217156.6,ISNI,0000 0004 1936 8534
grid.217197.b,ISNI,0000 0000 9813 0452
grid.217197.b,FundRef,100007810
grid.217197.b,FundRef,100007811
grid.217211.6,ISNI,0000 0001 2108 9460
grid.217309.e,ISNI,0000 0001 2180 0654
grid.218069.4,ISNI,0000 0000 8737 921X
grid.218187.5,ISNI,0000 0004 0616 0742
grid.218292.2,ISNI,0000 0000 8571 108X
grid.218292.2,FundRef,501100005194
grid.218364.a,ISNI,0000 0004 0479 4952
grid.218364.a,FundRef,100003306
grid.218430.c,ISNI,0000 0001 2153 2602
grid.221309.b,ISNI,0000 0004 1764 5980
grid.221309.b,FundRef,501100001747
grid.222754.4,ISNI,0000 0001 0840 2678
grid.222754.4,FundRef,501100002642
grid.223827.e,ISNI,0000 0001 2193 0096
grid.223827.e,FundRef,100006042
grid.223827.e,FundRef,100007747
grid.224137.1,ISNI,0000 0000 9762 0345
grid.224260.0,ISNI,0000 0004 0458 8737
grid.225262.3,ISNI,0000 0000 9620 1122
grid.225279.9,ISNI,0000 0004 0387 3667
grid.225360.0,ISNI,0000 0000 9709 7726
grid.226592.8,ISNI,0000 0004 0510 3594
grid.227688.1,ISNI,0000 0001 2110 4923
grid.227688.1,FundRef,100007213
grid.231844.8,ISNI,0000 0004 0474 0428
grid.232474.4,ISNI,0000 0001 0705 9791
grid.236631.3,ISNI,0000 0004 0435 2150
grid.236741.5,ISNI,0000 0000 9826 758X
grid.236813.d,ISNI,0000 0000 8728 0658
grid.236815.b,ISNI,0000 0004 0442 6631
grid.236846.d,ISNI,0000 0004 0646 4180
grid.236846.d,FundRef,501100000016
grid.237081.f,FundRef,501100001029
grid.237222.4,ISNI,0000 0001 1955 7974
grid.237222.4,FundRef,100007317
grid.237416.5,ISNI,0000 0001 2253 962X
grid.237586.d,ISNI,0000 0001 0597 9981
grid.237732.0,ISNI,0000 0000 8752 3373
grid.237732.0,FundRef,100004939
grid.238133.8,ISNI,0000 0004 0453 4165
grid.238133.8,FundRef,100008138
grid.238133.8,FundRef,100008137
grid.238252.c,ISNI,0000 0001 1456 7559
grid.238252.c,FundRef,100000104
grid.238398.b,ISNI,0000 0004 0432 9209
grid.238406.b,ISNI,0000 0001 2331 9653
grid.238406.b,FundRef,501100001293
grid.238434.a,ISNI,0000 0000 9369 8268
grid.238434.a,FundRef,100005200
grid.238434.a,FundRef,100006426
grid.238456.e,ISNI,0000 0004 0368 0099
grid.238477.d,ISNI,0000 0001 0320 6731
grid.238477.d,FundRef,100004851
grid.238491.5,ISNI,0000 0004 0367 6866
grid.238491.5,FundRef,100004856
grid.238616.8,ISNI,0000 0004 0465 1994
grid.238667.e,ISNI,0000 0004 0447 0181
grid.238728.4,ISNI,0000 0000 9969 9763
grid.238728.4,FundRef,100004901
grid.238801.0,ISNI,0000 0001 0435 8972
grid.239102.b,ISNI,0000 0004 0505 9642
grid.239119.1,ISNI,0000 0004 0478 6426
grid.239119.1,FundRef,100000190
grid.239119.1,FundRef,100005823
grid.239134.e,ISNI,0000 0001 0662 3477
grid.239134.e,FundRef,100000202
grid.239134.e,FundRef,100000201
grid.239134.e,FundRef,100006450
grid.239134.e,FundRef,100007149
grid.239157.b,ISNI,0000 0001 1086 9410
grid.239186.7,ISNI,0000 0004 0481 9574
grid.239276.b,ISNI,0000 0001 2181 6998
grid.239281.3,ISNI,0000 0004 0458 9676
grid.239305.e,ISNI,0000 0001 2157 2081
grid.239359.7,ISNI,0000 0001 0503 2990
grid.239395.7,ISNI,0000 0000 9011 8547
grid.239424.a,ISNI,0000 0001 2183 6745
grid.239424.a,FundRef,100007504
grid.239475.e,ISNI,0000 0000 9419 3149
grid.239494.1,ISNI,0000 0000 9553 6721
grid.239546.f,ISNI,0000 0001 2153 6013
grid.239552.a,ISNI,0000 0001 0680 8770
grid.239552.a,FundRef,100006458
grid.239553.b,ISNI,0000 0000 9753 0008
grid.239559.1,ISNI,0000 0004 0415 5050
grid.239573.9,ISNI,0000 0000 9025 8099
grid.239573.9,FundRef,100007172
grid.239578.2,ISNI,0000 0001 0675 4725
grid.239585.0,ISNI,0000 0001 2285 2675
grid.239638.5,ISNI,0000 0001 0369 638X
grid.239835.6,ISNI,0000 0004 0407 6328
grid.239838.b,ISNI,0000 0000 9488 3553
grid.239844.0,ISNI,0000 0001 0157 6501
grid.239864.2,ISNI,0000 0000 8523 7701
grid.239864.2,FundRef,100007278
grid.239915.5,ISNI,0000 0001 2285 8823
grid.240023.7,ISNI,0000 0004 0427 667X
grid.240093.c,ISNI,0000 0004 0443 0526
grid.240094.b,ISNI,0000 0004 0443 077X
grid.240145.6,ISNI,0000 0001 2291 4776
grid.240145.6,FundRef,100007313
grid.240206.2,ISNI,0000 0000 8795 072X
grid.240206.2,FundRef,100006694
grid.240223.5,ISNI,0000 0004 0453 0041
grid.240267.5,ISNI,0000 0004 0443 5079
grid.240324.3,ISNI,0000 0001 2109 4251
grid.240324.3,FundRef,100006962
grid.240341.0,ISNI,0000 0004 0396 0728
grid.240344.5,ISNI,0000 0004 0392 3476
grid.240372.0,ISNI,0000 0004 0400 4439
grid.240382.f,ISNI,0000 0001 0490 6107
grid.240404.6,ISNI,0000 0001 0440 1889
grid.240416.5,ISNI,0000 0004 0608 1972
grid.240473.6,ISNI,0000 0004 0543 9901
grid.240531.1,ISNI,0000 0004 0456 863X
grid.240541.6,ISNI,0000 0004 0627 933X
grid.240588.3,ISNI,0000 0001 0557 9478
grid.240606.6,ISNI,0000 0004 0430 1740
grid.240614.5,ISNI,0000 0001 2181 8635
grid.240614.5,FundRef,100006398
grid.240614.5,FundRef,100001320
grid.240684.c,ISNI,0000 0001 0705 3621
grid.240723.0,ISNI,0000 0004 0608 5359
grid.240741.4,ISNI,0000 0000 9026 4165
grid.240845.f,ISNI,0000 0004 0380 0425
grid.240866.e,ISNI,0000 0001 2110 9177
grid.240871.8,ISNI,0000 0001 0224 711X
grid.240873.a,ISNI,0000 0001 0158 9062
grid.240952.8,ISNI,0000000087342732
grid.241054.6,ISNI,0000 0001 2292 9177
grid.241054.6,FundRef,100008231
grid.241103.5,ISNI,0000 0001 0169 7725
grid.241104.2,ISNI,0000 0004 0452 4020
grid.241114.3,ISNI,0000 0004 0459 7625
grid.241116.1,ISNI,0000000107903411
grid.241167.7,ISNI,0000 0001 2185 3318
grid.241167.7,FundRef,100007154
grid.241525.5,ISNI,0000 0001 2108 1928
grid.241525.5,FundRef,100005451
grid.241963.b,ISNI,0000 0001 2152 1081
grid.241963.b,FundRef,100005835
grid.242287.9,ISNI,0000 0004 0461 6769
grid.242678.d,ISNI,0000 0004 0444 7846
grid.242769.c,ISNI,0000 0001 0635 4270
grid.243983.7,ISNI,0000 0001 2302 4724
grid.244026.6,ISNI,0000 0000 9344 732X
grid.245112.1,ISNI,0000 0001 1093 354X
grid.245835.d,ISNI,0000 0001 0300 5112
grid.245849.6,ISNI,0000 0004 0457 1396
grid.246210.3,FundRef,100006968
grid.246886.6,ISNI,0000 0004 0466 6096
grid.246916.e,ISNI,0000 0001 2218 7396
grid.247135.6,ISNI,0000 0004 0442 8397
grid.247135.6,FundRef,100000877
grid.247550.1,ISNI,0000 0001 1957 4520
grid.247980.0,ISNI,0000 0001 2184 3689
grid.247980.0,FundRef,100007790
grid.248232.d,ISNI,0000 0001 0021 1973
grid.248465.9,ISNI,0000 0001 1781 4754
grid.248592.0,ISNI,0000 0000 9699 6105
grid.248698.9,ISNI,0000 0004 0508 8283
grid.248698.9,FundRef,100003582
grid.248717.f,ISNI,0000 0000 9407 7092
grid.248753.f,ISNI,0000 0004 0562 0567
grid.248753.f,FundRef,501100001164
grid.248762.d,ISNI,0000 0001 0702 3000
grid.248762.d,FundRef,501100005614
grid.248808.e,ISNI,0000000404436506
grid.248883.d,ISNI,000000010789659X
grid.248883.d,FundRef,501100000024
grid.248883.d,FundRef,501100002879
grid.248902.5,ISNI,0000 0004 0444 7512
grid.249079.1,ISNI,0000 0004 0369 4132
grid.249079.1,FundRef,501100005938
grid.249079.1,FundRef,501100002851
grid.249225.a,ISNI,0000 0001 2173 516X
grid.249304.8,ISNI,0000 0001 2110 5707
grid.249304.8,FundRef,501100000020
grid.249445.a,ISNI,0000 0004 0636 9925
grid.249447.8,ISNI,0000 0004 0422 1994
grid.249503.9,ISNI,0000 0001 2322 8188
grid.249878.8,ISNI,0000 0004 0572 7110
grid.249878.8,FundRef,100008072
grid.249880.f,ISNI,0000 0004 0374 0039
grid.249880.f,FundRef,100005946
grid.249960.0,ISNI,0000 0001 2231 5220
grid.249960.0,FundRef,501100003703
grid.249961.1,ISNI,0000 0004 0610 5612
grid.249964.4,ISNI,0000 0001 0523 5253
grid.249964.4,FundRef,501100003708
grid.249967.7,ISNI,0000 0004 0636 3099
grid.249967.7,FundRef,501100003715
grid.250008.f,ISNI,0000 0001 2160 9702
grid.250008.f,FundRef,100006227
grid.250060.1,ISNI,0000 0000 9070 1054
grid.250078.8,ISNI,0000 0004 1936 8307
grid.250107.1,ISNI,0000 0004 0375 6014
grid.250221.6,ISNI,0000 0000 9142 2735
grid.250230.6,ISNI,0000 0001 2194 4033
grid.250263.0,ISNI,0000 0001 2189 4777
grid.250277.5,ISNI,0000 0004 1768 1797
grid.250279.b,ISNI,0000 0001 0940 3170
grid.250343.3,ISNI,0000000110185342
grid.250358.9,ISNI,0000 0000 9137 6732
grid.250407.4,ISNI,0000 0000 8900 8842
grid.250415.7,ISNI,0000 0004 0442 2075
grid.250464.1,ISNI,0000 0000 9805 2626
grid.250514.7,ISNI,0000 0001 2159 6024
grid.250539.8,ISNI,0000 0000 9142 4458
grid.250540.6,ISNI,0000 0004 0441 8543
grid.250540.6,FundRef,100005974
grid.250590.b,ISNI,0000 0004 0636 1456
grid.250671.7,ISNI,0000 0001 0662 7144
grid.250674.2,ISNI,0000 0004 0626 6184
grid.250741.5,ISNI,0000 0004 0627 423X
grid.250747.3,ISNI,0000 0001 2181 2671
grid.250747.3,FundRef,100001345
grid.250820.d,ISNI,0000 0000 9420 1591
grid.250820.d,FundRef,100007795
grid.250860.9,ISNI,000000041764681X
grid.250889.e,ISNI,0000 0001 2215 0219
grid.250903.d,ISNI,0000 0000 9566 0634
grid.250942.8,ISNI,0000 0004 0507 3225
grid.250945.f,ISNI,0000 0004 0462 7513
grid.251017.0,ISNI,0000 0004 0406 2057
grid.251017.0,FundRef,100006019
grid.251075.4,ISNI,0000 0001 1956 6678
grid.251079.8,ISNI,0000 0001 2185 0926
grid.251081.f,ISNI,0000 0000 9784 6977
grid.251313.7,ISNI,0000 0001 2169 2489
grid.251313.7,FundRef,100006804
grid.251313.7,FundRef,100006940
grid.251612.3,ISNI,0000 0004 0383 094X
grid.251700.1,ISNI,0000 0001 0675 7133
grid.251705.4,ISNI,0000 0000 9819 8422
grid.251779.f,ISNI,0000 0001 0213 713X
grid.251789.0,ISNI,0000 0004 1936 8112
grid.251916.8,ISNI,0000 0004 0532 3933
grid.251916.8,FundRef,501100002619
grid.251924.9,ISNI,0000 0001 0725 8504
grid.251973.b,ISNI,0000 0001 2151 1959
grid.251976.e,ISNI,0000 0000 9485 5579
grid.251984.3,ISNI,0000 0001 0671 781X
grid.251990.6,ISNI,0000 0000 9562 8554
grid.252000.5,ISNI,0000 0001 0728 549X
grid.252003.6,ISNI,0000 0001 0463 9416
grid.252018.c,ISNI,0000 0001 0725 292X
grid.252019.d,ISNI,0000 0001 0079 6027
grid.252039.f,ISNI,0000 0004 0431 9406
grid.252042.3,ISNI,0000 0000 9283 300X
grid.252048.9,ISNI,0000 0001 2286 2419
grid.252119.c,ISNI,0000 0004 0513 1456
grid.252152.3,ISNI,0000 0004 1936 7320
grid.252211.7,ISNI,0000 0001 2299 2686
grid.252211.7,FundRef,501100002441
grid.252222.7,ISNI,0000 0001 2364 7403
grid.252227.2,ISNI,0000 0000 9610 5616
grid.252245.6,ISNI,0000 0001 0085 4987
grid.252245.6,FundRef,501100002729
grid.252251.3,ISNI,0000 0004 1757 8247
grid.252262.3,ISNI,0000 0001 0613 6919
grid.252289.6,ISNI,0000 0001 0043 7948
grid.252292.c,ISNI,0000 0004 0470 9789
grid.252311.6,ISNI,0000 0000 8895 8686
grid.252323.7,ISNI,0000 0001 2179 3802
grid.252353.0,ISNI,0000 0001 0583 8943
grid.252381.f,ISNI,0000 0001 2169 5989
grid.252381.f,FundRef,100007484
grid.252383.d,ISNI,0000 0001 0017 6055
grid.252390.f,ISNI,0000 0001 0175 2202
grid.252427.4,ISNI,0000 0000 8638 2724
grid.252443.6,ISNI,0000 0000 9038 7878
grid.252470.6,ISNI,0000 0000 9263 9645
grid.252470.6,FundRef,501100005007
grid.252487.e,ISNI,0000 0000 8632 679X
grid.252523.1,ISNI,0000 0004 0371 1641
grid.252535.6,ISNI,0000 0004 0371 6653
grid.252546.2,ISNI,0000 0001 2297 8753
grid.252546.2,FundRef,100007579
grid.252547.3,ISNI,0000 0001 0705 7067
grid.252550.5,ISNI,0000 0004 1937 0183
grid.252555.0,ISNI,0000 0004 1936 9270
grid.252563.5,ISNI,0000 0000 8536 0283
grid.252567.1,ISNI,0000 0001 2285 5083
grid.252609.a,ISNI,0000 0001 2296 8512
grid.252626.7,ISNI,0000 0004 0415 2431
grid.252643.4,ISNI,0000 0001 0029 6233
grid.252657.1,ISNI,0000 0000 8807 1671
grid.252735.4,ISNI,0000 0000 9001 1205
grid.252754.3,ISNI,0000 0001 2111 9017
grid.252754.3,FundRef,100008326
grid.252853.b,ISNI,0000 0000 9960 5456
grid.252853.b,FundRef,100007173
grid.252858.0,ISNI,0000000107427937
grid.252865.e,ISNI,0000 0004 0415 7072
grid.252873.9,ISNI,0000 0004 0420 0595
grid.252874.e,ISNI,0000 0001 2034 9451
grid.252874.e,HESA,0048
