geonames_city_id,city,nuts_level1_code,nuts_level1_name,nuts_level1_ascii_name,nuts_level2_code,nuts_level2_name,nuts_level2_ascii_name,nuts_level3_code,nuts_level3_name,nuts_level3_ascii_name,geonames_admin1_code,geonames_admin1_name,geonames_admin1_ascii_name,geonames_admin2_code,geonames_admin2_name,geonames_admin2_ascii_name
2509954,Valencia,ES5,Este,Este,ES52,Comunidad Valenciana,Comunidad Valenciana,ES523,Valencia / València,Valencia / Valencia,ES.60,Valencia,Valencia,ES.60.V,Província de València,Provincia de Valencia
2995916,Marcoussis,FR1,Île de France,Ile de France,FR10,Île de France,Ile de France,FR104,Essonne,Essonne,FR.A8,Île-de-France,Ile-de-France,FR.A8.91,Département de l'Essonne,Departement de l'Essonne
2797656,Gent,BE2,Vlaams Gewest,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,Prov. Oost-Vlaanderen,BE234,Arr. Gent,Arr. Gent,BE.VLG,Flemish Region,Flemish Region,BE.VLG.VOV,Provincie Oost-Vlaanderen,Provincie Oost-Vlaanderen
2775220,Innsbruck,AT3,Westösterreich,Westosterreich,AT33,Tirol,Tirol,AT332,Innsbruck,Innsbruck,AT.07,Tyrol,Tyrol,AT.07.701,Innsbruck,Innsbruck
658225,Helsinki,FI1,Manner-Suomi,Manner-Suomi,FI1B,Helsinki-Uusimaa,Helsinki-Uusimaa,FI1B1,Helsinki-Uusimaa,Helsinki-Uusimaa,FI.13,Southern Finland,Southern Finland,FI.13.01,Uusimaa,Uusimaa
3083271,Toruń,PL6,Region Pólnocny,Region Polnocny,PL61,Kujawsko-Pomorskie,Kujawsko-Pomorskie,PL613,Bydgosko-Torunski,Bydgosko-Torunski,PL.73,Kujawsko-Pomorskie,Kujawsko-Pomorskie,PL.73.0463,Toruń,Torun
2643123,Manchester,UKD,North West (England),North West (England),UKD3,Greater Manchester,Greater Manchester,UKD31,Greater Manchester South,Greater Manchester South,GB.ENG,England,England,GB.ENG.I2,Manchester,Manchester
3893894,Concepción,,,,,,,,,,CL.06,Biobío,Biobio,CL.06.81,Provincia de Concepción,Provincia de Concepcion
5122432,Ithaca,,,,,,,,,,US.NY,New York,New York,US.NY.109,Tompkins County,Tompkins County
3027422,Chambéry,FR7,Centre-Est,Centre-Est,FR71,Rhône-Alpes,Rhone-Alpes,FR717,Savoie,Savoie,FR.B9,Rhône-Alpes,Rhone-Alpes,FR.B9.73,Département de la Savoie,Departement de la Savoie
3165072,Udine,ITH,Nord-Est,Nord-Est,ITH4,Friuli-Venezia Giulia,Friuli-Venezia Giulia,ITH42,Udine,Udine,IT.06,Friuli Venezia Giulia,Friuli Venezia Giulia,IT.06.UD,Provincia di Udine,Provincia di Udine
3170647,Pisa,ITI,Centro (IT),Centro (IT),ITI1,Toscana,Toscana,ITI17,Pisa,Pisa,IT.16,Tuscany,Tuscany,IT.16.PI,Province of Pisa,Province of Pisa
3014728,Grenoble,FR7,Centre-Est,Centre-Est,FR71,Rhône-Alpes,Rhone-Alpes,FR714,Isère,Isere,FR.B9,Rhône-Alpes,Rhone-Alpes,FR.B9.38,Département de l'Isère,Departement de l'Isere
2825297,Stuttgart,DE1,Baden-Württemberg,Baden-Wurttemberg,DE11,Stuttgart,Stuttgart,DE111,"Stuttgart, Stadtkreis","Stuttgart, Stadtkreis",DE.01,Baden-Württemberg,Baden-Wuerttemberg,DE.01.081,Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart
2747373,The Hague,NL3,West-Nederland,West-Nederland,NL33,Zuid-Holland,Zuid-Holland,NL332,Agglomeratie 's-Gravenhage,Agglomeratie 's-Gravenhage,NL.11,South Holland,South Holland,NL.11.0518,Gemeente Den Haag,Gemeente Den Haag
2647793,Guildford,UKJ,South East (England),South East (England),UKJ2,"Surrey, East and West Sussex","Surrey, East and West Sussex",UKJ23,Surrey,Surrey,GB.ENG,England,England,GB.ENG.N7,Surrey,Surrey
2637487,Southampton,UKJ,South East (England),South East (England),UKJ3,Hampshire and Isle of Wight,Hampshire and Isle of Wight,UKJ32,Southampton,Southampton,GB.ENG,England,England,GB.ENG.M4,Southampton,Southampton
634963,Tampere,FI1,Manner-Suomi,Manner-Suomi,FI19,Länsi-Suomi,Lansi-Suomi,FI197,Pirkanmaa,Pirkanmaa,FI.15,Western Finland,Western Finland,FI.15.06,Pirkanmaa,Pirkanmaa
3094802,Kraków,PL2,Region Poludniowy,Region Poludniowy,PL21,Malopolskie,Malopolskie,PL213,Miasto Kraków,Miasto Krakow,PL.77,Lesser Poland Voivodeship,Lesser Poland Voivodeship,PL.77.1261,Kraków,Krakow
2857458,Oldenburg,DE9,Niedersachsen,Niedersachsen,DE94,Weser-Ems,Weser-Ems,DE943,"Oldenburg (Oldenburg), Kreisfreie Stadt","Oldenburg (Oldenburg), Kreisfreie Stadt",DE.06,Lower Saxony,Lower Saxony,,,
2947416,Bochum,DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA5,Arnsberg,Arnsberg,DEA51,"Bochum, Kreisfreie Stadt","Bochum, Kreisfreie Stadt",DE.07,North Rhine-Westphalia,North Rhine-Westphalia,DE.07.059,Regierungsbezirk Arnsberg,Regierungsbezirk Arnsberg
2988358,Pau,FR6,Sud-Ouest,Sud-Ouest,FR61,Aquitaine,Aquitaine,FR615,Pyrénées-Atlantiques,Pyrenees-Atlantiques,FR.97,Aquitaine,Aquitaine,FR.97.64,Département des Pyrénées-Atlantiques,Departement des Pyrenees-Atlantiques
2946447,Bonn,DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA2,Köln,Koln,DEA22,"Bonn, Kreisfreie Stadt","Bonn, Kreisfreie Stadt",DE.07,North Rhine-Westphalia,North Rhine-Westphalia,DE.07.053,Regierungsbezirk Köln,Regierungsbezirk Koln
2750053,Nijmegen,NL2,Oost-Nederland,Oost-Nederland,NL22,Gelderland,Gelderland,NL226,Arnhem/Nijmegen,Arnhem/Nijmegen,NL.03,Gelderland,Gelderland,NL.03.0268,Gemeente Nijmegen,Gemeente Nijmegen
2719111,Bromma,SE1,Östra Sverige,Ostra Sverige,SE11,Stockholm,Stockholm,SE110,Stockholms län,Stockholms lan,SE.26,Stockholm,Stockholm,SE.26.0180,Stockholms Kommun,Stockholms Kommun
2792482,Leuven,BE2,Vlaams Gewest,Vlaams Gewest,BE24,Prov. Vlaams-Brabant,Prov. Vlaams-Brabant,BE242,Arr. Leuven,Arr. Leuven,BE.VLG,Flemish Region,Flemish Region,BE.VLG.VBR,Provincie Vlaams-Brabant,Provincie Vlaams-Brabant
2653822,Cardiff,UKL,Wales,Wales,UKL2,East Wales,East Wales,UKL22,Cardiff and Vale of Glamorgan,Cardiff and Vale of Glamorgan,GB.WLS,Wales,Wales,GB.WLS.X5,Cardiff,Cardiff
2873891,Mannheim,DE1,Baden-Württemberg,Baden-Wurttemberg,DE12,Karlsruhe,Karlsruhe,DE126,"Mannheim, Stadtkreis","Mannheim, Stadtkreis",DE.01,Baden-Württemberg,Baden-Wuerttemberg,DE.01.082,Karlsruhe Region,Karlsruhe Region
3181094,Camerino,ITI,Centro (IT),Centro (IT),ITI3,Marche,Marche,ITI33,Macerata,Macerata,IT.10,The Marches,The Marches,IT.10.MC,Provincia di Macerata,Provincia di Macerata
2917788,Greifswald,DE8,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,DE80,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,DE801,"Greifswald, Kreisfreie Stadt","Greifswald, Kreisfreie Stadt",DE.12,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,,,
3176219,Genoa,ITC,Nord-Ovest,Nord-Ovest,ITC3,Liguria,Liguria,ITC33,Genova,Genova,IT.08,Liguria,Liguria,IT.08.GE,Provincia di Genova,Provincia di Genova
3171728,Padova,ITH,Nord-Est,Nord-Est,ITH3,Veneto,Veneto,ITH36,Padova,Padova,IT.20,Veneto,Veneto,IT.20.PD,Provincia di Padova,Provincia di Padova
3164527,Verona,ITH,Nord-Est,Nord-Est,ITH3,Veneto,Veneto,ITH31,Verona,Verona,IT.20,Veneto,Veneto,IT.20.VR,Provincia di Verona,Provincia di Verona
3128760,Barcelona,ES5,Este,Este,ES51,Cataluña,Cataluna,ES511,Barcelona,Barcelona,ES.56,Catalonia,Catalonia,ES.56.B,Província de Barcelona,Provincia de Barcelona
3021372,Dijon,FR2,Bassin Parisien,Bassin Parisien,FR26,Bourgogne,Bourgogne,FR261,Côte-d'Or,Cote-d'Or,FR.A1,Bourgogne,Bourgogne,FR.A1.21,Département de la Côte-d'Or,Departement de la Cote-d'Or
3088171,Poznań,PL4,Region Pólnocno-Zachodni,Region Polnocno-Zachodni,PL41,Wielkopolskie,Wielkopolskie,PL415,Miasto Poznan,Miasto Poznan,PL.86,Greater Poland Voivodeship,Greater Poland Voivodeship,PL.86.3064,Poznań,Poznan
2694762,Linköping,SE1,Östra Sverige,Ostra Sverige,SE12,Östra Mellansverige,Ostra Mellansverige,SE123,Östergötlands län,Ostergotlands lan,SE.16,Östergötland,OEstergoetland,SE.16.0580,Linköpings Kommun,Linkopings Kommun
2747891,Rotterdam,NL3,West-Nederland,West-Nederland,NL33,Zuid-Holland,Zuid-Holland,NL339,Groot-Rijnmond,Groot-Rijnmond,NL.11,South Holland,South Holland,NL.11.0599,Gemeente Rotterdam,Gemeente Rotterdam
2759794,Amsterdam,NL3,West-Nederland,West-Nederland,NL32,Noord-Holland,Noord-Holland,NL326,Groot-Amsterdam,Groot-Amsterdam,NL.07,North Holland,North Holland,NL.07.0363,Gemeente Amsterdam,Gemeente Amsterdam
2855745,Paderborn,DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA4,Detmold,Detmold,DEA47,Paderborn,Paderborn,DE.07,North Rhine-Westphalia,North Rhine-Westphalia,DE.07.057,Regierungsbezirk Detmold,Regierungsbezirk Detmold
2935517,Dortmund,DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA5,Arnsberg,Arnsberg,DEA52,"Dortmund, Kreisfreie Stadt","Dortmund, Kreisfreie Stadt",DE.07,North Rhine-Westphalia,North Rhine-Westphalia,DE.07.059,Regierungsbezirk Arnsberg,Regierungsbezirk Arnsberg
2661035,Delémont,CH0,Schweiz/Suisse/Svizzera,Schweiz/Suisse/Svizzera,CH02,Espace Mittelland,Espace Mittelland,CH025,Jura,Jura,CH.JU,Jura,Jura,CH.JU.2601,District de Delémont,District de Delemont
2633352,York,UKE,Yorkshire and the Humber,Yorkshire and the Humber,UKE2,North Yorkshire,North Yorkshire,UKE21,York,York,GB.ENG,England,England,GB.ENG.Q5,City of York,City of York
2928810,Essen,DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA1,Düsseldorf,Dusseldorf,DEA13,"Essen, Kreisfreie Stadt","Essen, Kreisfreie Stadt",DE.07,North Rhine-Westphalia,North Rhine-Westphalia,DE.07.051,Regierungsbezirk Düsseldorf,Regierungsbezirk Dusseldorf
2661552,Bern,CH0,Schweiz/Suisse/Svizzera,Schweiz/Suisse/Svizzera,CH02,Espace Mittelland,Espace Mittelland,CH021,Bern,Bern,CH.BE,Bern,Bern,CH.BE.246,Bern-Mittelland District,Bern-Mittelland District
2657896,Zürich,CH0,Schweiz/Suisse/Svizzera,Schweiz/Suisse/Svizzera,CH04,Zürich,Zurich,CH040,Zürich,Zurich,CH.ZH,Zurich,Zurich,CH.ZH.112,Bezirk Zürich,Bezirk Zuerich
2874225,Mainz,DEB,Rheinland-Pfalz,Rheinland-Pfalz,DEB3,Rheinhessen-Pfalz,Rheinhessen-Pfalz,DEB35,"Mainz, Kreisfreie Stadt","Mainz, Kreisfreie Stadt",DE.08,Rheinland-Pfalz,Rheinland-Pfalz,,,
2874545,Magdeburg,DEE,Sachsen-Anhalt,Sachsen-Anhalt,DEE0,Sachsen-Anhalt,Sachsen-Anhalt,DEE03,"Magdeburg, Kreisfreie Stadt","Magdeburg, Kreisfreie Stadt",DE.14,Saxony-Anhalt,Saxony-Anhalt,,,
2735943,Porto,PT1,Continente,Continente,PT11,Norte,Norte,PT114,Grande Porto,Grande Porto,PT.17,Porto,Porto,PT.17.1312,Porto,Porto
2832495,Siegen,DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA5,Arnsberg,Arnsberg,DEA5A,Siegen-Wittgenstein,Siegen-Wittgenstein,DE.07,North Rhine-Westphalia,North Rhine-Westphalia,DE.07.059,Regierungsbezirk Arnsberg,Regierungsbezirk Arnsberg
2989204,Orsay,FR1,Île de France,Ile de France,FR10,Île de France,Ile de France,FR104,Essonne,Essonne,FR.A8,Île-de-France,Ile-de-France,FR.A8.91,Département de l'Essonne,Departement de l'Essonne
2647349,Hatfield,UKH,East of England,East of England,UKH2,Bedfordshire and Hertfordshire,Bedfordshire and Hertfordshire,UKH23,Hertfordshire,Hertfordshire,GB.ENG,England,England,GB.ENG.F8,Hertfordshire,Hertfordshire
2638077,Sheffield,UKE,Yorkshire and the Humber,Yorkshire and the Humber,UKE3,South Yorkshire,South Yorkshire,UKE32,Sheffield,Sheffield,GB.ENG,England,England,GB.ENG.L9,Sheffield,Sheffield
2756253,Eindhoven,NL4,Zuid-Nederland,Zuid-Nederland,NL41,Noord-Brabant,Noord-Brabant,NL414,Zuidoost-Noord-Brabant,Zuidoost-Noord-Brabant,NL.06,North Brabant,North Brabant,NL.06.0772,Gemeente Eindhoven,Gemeente Eindhoven
3114472,Pamplona,ES2,Noreste,Noreste,ES22,Comunidad Foral de Navarra,Comunidad Foral de Navarra,ES220,Navarra,Navarra,ES.32,Navarre,Navarre,ES.32.NA,Provincia de Navarra,Provincia de Navarra
2867543,Münster,DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA3,Münster,Munster,DEA33,"Münster, Kreisfreie Stadt","Munster, Kreisfreie Stadt",DE.07,North Rhine-Westphalia,North Rhine-Westphalia,DE.07.055,Regierungsbezirk Münster,Regierungsbezirk Munster
2925177,Freiburg,DE1,Baden-Württemberg,Baden-Wurttemberg,DE13,Freiburg,Freiburg,DE131,"Freiburg im Breisgau, Stadtkreis","Freiburg im Breisgau, Stadtkreis",DE.01,Baden-Württemberg,Baden-Wuerttemberg,DE.01.083,Freiburg Region,Freiburg Region
2688368,Norrköping,SE1,Östra Sverige,Ostra Sverige,SE12,Östra Mellansverige,Ostra Mellansverige,SE123,Östergötlands län,Ostergotlands lan,SE.16,Östergötland,OEstergoetland,SE.16.0581,Norrköpings Kommun,Norrkopings Kommun
2267057,Lisbon,PT1,Continente,Continente,PT17,Lisboa,Lisboa,PT171,Grande Lisboa,Grande Lisboa,PT.14,Lisbon,Lisbon,PT.14.1106,Lisbon,Lisbon
2980916,Saint-Denis,FR1,Île de France,Ile de France,FR10,Île de France,Ile de France,FR106,Seine-Saint-Denis,Seine-Saint-Denis,FR.A8,Île-de-France,Ile-de-France,FR.A8.93,Département de Seine-Saint-Denis,Departement de Seine-Saint-Denis
2964180,Gaillimh,IE0,Ireland,Ireland,IE01,"Border, Midland and Western","Border, Midland and Western",IE013,West,West,IE.C,Connaught,Connaught,IE.C.10,County Galway,County Galway
2886242,Köln,DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA2,Köln,Koln,DEA23,"Köln, Kreisfreie Stadt","Koln, Kreisfreie Stadt",DE.07,North Rhine-Westphalia,North Rhine-Westphalia,DE.07.053,Regierungsbezirk Köln,Regierungsbezirk Koln
2756071,Enschede,NL2,Oost-Nederland,Oost-Nederland,NL21,Overijssel,Overijssel,NL213,Twente,Twente,NL.15,Overijssel,Overijssel,NL.15.0153,Gemeente Enschede,Gemeente Enschede
3024066,Compiègne,FR2,Bassin Parisien,Bassin Parisien,FR22,Picardie,Picardie,FR222,Oise,Oise,FR.B6,Picardie,Picardie,FR.B6.60,Département de l'Oise,Departement de l'Oise
2654993,Bradford,UKE,Yorkshire and the Humber,Yorkshire and the Humber,UKE4,West Yorkshire,West Yorkshire,UKE41,Bradford,Bradford,GB.ENG,England,England,GB.ENG.B4,Bradford,Bradford
3171986,Orbassano,ITC,Nord-Ovest,Nord-Ovest,ITC1,Piemonte,Piemonte,ITC11,Torino,Torino,IT.12,Piedmont,Piedmont,IT.12.TO,Provincia di Torino,Provincia di Torino
2980291,Saint-Étienne,FR7,Centre-Est,Centre-Est,FR71,Rhône-Alpes,Rhone-Alpes,FR715,Loire,Loire,FR.B9,Rhône-Alpes,Rhone-Alpes,FR.B9.42,Département de la Loire,Departement de la Loire
3030300,Brest,FR5,Ouest,Ouest,FR52,Bretagne,Bretagne,FR522,Finistère,Finistere,FR.A2,Brittany,Brittany,FR.A2.29,Département du Finistère,Departement du Finistere
3181928,Bologna,ITH,Nord-Est,Nord-Est,ITH5,Emilia-Romagna,Emilia-Romagna,ITH55,Bologna,Bologna,IT.05,Emilia-Romagna,Emilia-Romagna,IT.05.BO,Provincia di Bologna,Provincia di Bologna
3105976,Vigo,ES1,Noroeste,Noroeste,ES11,Galicia,Galicia,ES114,Pontevedra,Pontevedra,ES.58,Galicia,Galicia,ES.58.PO,Provincia de Pontevedra,Provincia de Pontevedra
660158,Espoo,FI1,Manner-Suomi,Manner-Suomi,FI1B,Helsinki-Uusimaa,Helsinki-Uusimaa,FI1B1,Helsinki-Uusimaa,Helsinki-Uusimaa,FI.13,Southern Finland,Southern Finland,FI.13.01,Uusimaa,Uusimaa
2666199,Uppsala,SE1,Östra Sverige,Ostra Sverige,SE12,Östra Mellansverige,Ostra Mellansverige,SE121,Uppsala län,Uppsala lan,SE.21,Uppsala,Uppsala,SE.21.0380,Uppsala Kommun,Uppsala Kommun
1608529,Nakhon Ratchasima,,,,,,,,,,TH.27,Nakhon Ratchasima,Nakhon Ratchasima,,,
2633691,Wolverhampton,UKG,West Midlands (England),West Midlands (England),UKG3,West Midlands,West Midlands,UKG39,Wolverhampton,Wolverhampton,GB.ENG,England,England,GB.ENG.Q3,Wolverhampton,Wolverhampton
2700791,Kista,SE1,Östra Sverige,Ostra Sverige,SE11,Stockholm,Stockholm,SE110,Stockholms län,Stockholms lan,SE.26,Stockholm,Stockholm,SE.26.0180,Stockholms Kommun,Stockholms Kommun
3029276,Cachan,FR1,Île de France,Ile de France,FR10,Île de France,Ile de France,FR107,Val-de-Marne,Val-de-Marne,FR.A8,Île-de-France,Ile-de-France,FR.A8.94,Département du Val-de-Marne,Departement du Val-de-Marne
2962153,Oranmore,IE0,Ireland,Ireland,IE01,"Border, Midland and Western","Border, Midland and Western",IE013,West,West,IE.C,Connaught,Connaught,IE.C.10,County Galway,County Galway
2965768,Carlow,IE0,Ireland,Ireland,IE02,Southern and Eastern,Southern and Eastern,IE024,South-East (IE),South-East (IE),IE.L,Leinster,Leinster,IE.L.01,County Carlow,County Carlow
294801,Haifa,,,,,,,,,,IL.04,Haifa District,Haifa District,,,
3110040,San Sebastián de los Reyes,ES3,Comunidad de Madrid,Comunidad de Madrid,ES30,Comunidad de Madrid,Comunidad de Madrid,ES300,Madrid,Madrid,ES.29,Madrid,Madrid,ES.29.M,Provincia de Madrid,Provincia de Madrid
3164603,Venice,ITH,Nord-Est,Nord-Est,ITH3,Veneto,Veneto,ITH35,Venezia,Venezia,IT.20,Veneto,Veneto,IT.20.VE,Provincia di Venezia,Provincia di Venezia
2650983,Droitwich,UKG,West Midlands (England),West Midlands (England),UKG1,"Herefordshire, Worcestershire and Warwickshire","Herefordshire, Worcestershire and Warwickshire",UKG12,Worcestershire,Worcestershire,GB.ENG,England,England,GB.ENG.Q4,Worcestershire,Worcestershire
3123709,Eibar,ES2,Noreste,Noreste,ES21,País Vasco,Pais Vasco,ES212,Guipúzcoa,Guipuzcoa,ES.59,Basque Country,Basque Country,ES.59.SS,Gipuzkoa,Provincia de Guipuzcoa
2790471,Namur,BE3,Région Wallonne,Region Wallonne,BE35,Prov. Namur,Prov. Namur,BE352,Arr. Namur,Arr. Namur,BE.WAL,Walloon,Walloon,BE.WAL.WNA,Province de Namur,Province de Namur
2938913,Darmstadt,DE7,Hessen,Hessen,DE71,Darmstadt,Darmstadt,DE711,"Darmstadt, Kreisfreie Stadt","Darmstadt, Kreisfreie Stadt",DE.05,Hesse,Hesse,DE.05.064,Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt
2896514,Ilmenau,DEG,Thüringen,Thuringen,DEG0,Thüringen,Thuringen,DEG0F,Ilm-Kreis,Ilm-Kreis,DE.15,Thuringia,Thuringia,,,
2806654,Wolfsburg,DE9,Niedersachsen,Niedersachsen,DE91,Braunschweig,Braunschweig,DE913,"Wolfsburg, Kreisfreie Stadt","Wolfsburg, Kreisfreie Stadt",DE.06,Lower Saxony,Lower Saxony,,,
2643567,Loughborough,UKF,East Midlands (England),East Midlands (England),UKF2,"Leicestershire, Rutland and Northamptonshire","Leicestershire, Rutland and Northamptonshire",UKF22,Leicestershire CC and Rutland,Leicestershire CC and Rutland,GB.ENG,England,England,GB.ENG.H5,Leicestershire,Leicestershire
2655603,Birmingham,UKG,West Midlands (England),West Midlands (England),UKG3,West Midlands,West Midlands,UKG31,Birmingham,Birmingham,GB.ENG,England,England,GB.ENG.A7,City and Borough of Birmingham,City and Borough of Birmingham
2820256,Ulm,DE1,Baden-Württemberg,Baden-Wurttemberg,DE14,Tübingen,Tubingen,DE144,"Ulm, Stadtkreis","Ulm, Stadtkreis",DE.01,Baden-Württemberg,Baden-Wuerttemberg,DE.01.084,Tübingen Region,Tuebingen Region
146268,Nicosia,CY0,Kýpros / Kibris,Kipros / Kibris,CY00,Kýpros / Kibris,Kipros / Kibris,CY000,Kýpros / Kibris,Kipros / Kibris,CY.04,Lefkosia,Lefkosia,,,
2790869,Mons,BE3,Région Wallonne,Region Wallonne,BE32,Prov. Hainaut,Prov. Hainaut,BE323,Arr. Mons,Arr. Mons,BE.WAL,Walloon,Walloon,BE.WAL.WHT,Province du Hainaut,Province du Hainaut
2661604,Basel,CH0,Schweiz/Suisse/Svizzera,Schweiz/Suisse/Svizzera,CH03,Nordwestschweiz,Nordwestschweiz,CH031,Basel-Stadt,Basel-Stadt,CH.BS,Basel-City,Basel-City,CH.BS.1200,Basel-Stadt,Basel-Stadt
2934691,Duisburg,DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA1,Düsseldorf,Dusseldorf,DEA12,"Duisburg, Kreisfreie Stadt","Duisburg, Kreisfreie Stadt",DE.07,North Rhine-Westphalia,North Rhine-Westphalia,DE.07.051,Regierungsbezirk Düsseldorf,Regierungsbezirk Dusseldorf
2992017,Montrouge,FR1,Île de France,Ile de France,FR10,Île de France,Ile de France,FR105,Hauts-de-Seine,Hauts-de-Seine,FR.A8,Île-de-France,Ile-de-France,FR.A8.92,Département des Hauts-de-Seine,Departement des Hauts-de-Seine
2791067,Mol,BE2,Vlaams Gewest,Vlaams Gewest,BE21,Prov. Antwerpen,Prov. Antwerpen,BE213,Arr. Turnhout,Arr. Turnhout,BE.VLG,Flemish Region,Flemish Region,BE.VLG.VAN,Provincie Antwerpen,Provincie Antwerpen
2633708,Wokingham,UKJ,South East (England),South East (England),UKJ1,"Berkshire, Buckinghamshire and Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire",UKJ11,Berkshire,Berkshire,GB.ENG,England,England,GB.ENG.Q2,Wokingham,Wokingham
260114,Chaniá,,,,,,,,,,GR.ESYE43,Crete,Crete,GR.ESYE43.43,Nomós Chaniás,Nomos Chanias
2940132,Chemnitz,DED,Sachsen,Sachsen,DED4,Chemnitz,Chemnitz,DED41,"Chemnitz, Kreisfreie Stadt","Chemnitz, Kreisfreie Stadt",DE.13,Saxony,Saxony,,,
681290,Cluj-Napoca,RO1,Macroregiunea Unu,Macroregiunea Unu,RO11,Nord-Vest,Nord-Vest,RO113,Cluj,Cluj,RO.13,Cluj,Cluj,RO.13.54975,Municipiul Cluj-Napoca,Municipiul Cluj-Napoca
2925192,Freiberg,DED,Sachsen,Sachsen,DED4,Chemnitz,Chemnitz,DED43,Mittelsachsen,Mittelsachsen,DE.13,Saxony,Saxony,,,
3099434,Gdańsk,PL6,Region Pólnocny,Region Polnocny,PL63,Pomorskie,Pomorskie,PL633,Trójmiejski,Trojmiejski,PL.82,Pomeranian Voivodeship,Pomeranian Voivodeship,PL.82.2261,Gdańsk,Gdansk
2911298,Hamburg,DE6,Hamburg,Hamburg,DE60,Hamburg,Hamburg,DE600,Hamburg,Hamburg,DE.04,Hamburg,Hamburg,,,
675810,Iaşi,RO2,Macroregiunea Doi,Macroregiunea Doi,RO21,Nord-Est,Nord-Est,RO213,Iasi,Iasi,RO.23,Iaşi,Iasi,RO.23.95060,Municipiul Iaşi,Municipiul Iasi
598316,Kaunas,LT0,Lietuva,Lietuva,LT00,Lietuva,Lietuva,LT002,Kauno apskritis,Kauno apskritis,LT.57,Kauno Apskritis,Kauno Apskritis,LT.57.598318,Kaunas,Kaunas
724443,Košice,SK0,Slovensko,Slovensko,SK04,Východné Slovensko,Vychodne Slovensko,SK042,Koický kraj,Kosicky kraj,SK.03,Košický,Kosicky,,,
3071961,Liberec,CZ0,Ceská republika,Ceska republika,CZ05,Severovýchod,Severovychod,CZ051,Liberecký kraj,Liberecky kraj,CZ.83,Liberecký,Liberecky,CZ.83.0513,Okres Liberec,Okres Liberec
604490,Luleå,SE3,Norra Sverige,Norra Sverige,SE33,Övre Norrland,Ovre Norrland,SE332,Norrbottens län,Norrbottens lan,SE.14,Norrbotten,Norrbotten,SE.14.2580,Luleå Kommun,Lulea Kommun
323786,Ankara,TR5,Bati Anadolu,Bati Anadolu,TR51,Ankara,Ankara,TR510,Ankara,Ankara,TR.68,Ankara,Ankara,,,
3031567,Bordes,FR6,Sud-Ouest,Sud-Ouest,FR61,Aquitaine,Aquitaine,FR615,Pyrénées-Atlantiques,Pyrenees-Atlantiques,FR.97,Aquitaine,Aquitaine,FR.97.64,Département des Pyrénées-Atlantiques,Departement des Pyrenees-Atlantiques
456172,Riga,LV0,Latvija,Latvija,LV00,Latvija,Latvija,LV006,Riga,Riga,LV.25,Rīga,Riga,,,
727523,Ruse,BG3,Severna i Iztochna Bulgaria,Severna i Yugoiztochna Balgariya,BG32,Severen tsentralen,Severen tsentralen,BG323,Ruse,Ruse,BG.53,Ruse,Ruse,BG.53.RSE27,Obshtina Ruse,Obshtina Ruse
3099230,Gliwice,PL2,Region Poludniowy,Region Poludniowy,PL22,Slaskie,Slaskie,PL229,Gliwicki,Gliwicki,PL.83,Silesian Voivodeship,Silesian Voivodeship,PL.83.2466,Gliwice,Gliwice
588409,Tallinn,EE0,Eesti,Eesti,EE00,Eesti,Eesti,EE001,Põhja-Eesti,Pohja-Eesti,EE.01,Harju,Harju,EE.01.0784,Tallinna linn,Tallinna linn
665087,Timişoara,RO4,Macroregiunea Patru,Macroregiunea Patru,RO42,Vest,Vest,RO424,Timis,Timis,RO.36,Timiş,Timis,,,
3183089,Ancona,ITI,Centro (IT),Centro (IT),ITI3,Marche,Marche,ITI32,Ancona,Ancona,IT.10,The Marches,The Marches,IT.10.AN,Provincia di Ancona,Provincia di Ancona
2766824,Salzburg,AT3,Westösterreich,Westosterreich,AT32,Salzburg,Salzburg,AT323,Salzburg und Umgebung,Salzburg und Umgebung,AT.05,Salzburg,Salzburg,AT.05.501,Salzburg Stadt,Salzburg Stadt
