grid_id,relationship_type,related_grid_id
grid.416632.4,Affiliated,grid.185648.6
grid.416637.1,Affiliated,grid.8756.c
grid.416637.1,Parent,grid.413301.4
grid.416639.f,Parent,grid.239186.7
grid.416642.3,Parent,grid.419439.2
grid.416646.7,Parent,grid.415725.0
grid.416651.1,Child,grid.30579.38
grid.416653.3,Affiliated,grid.267309.9
grid.416657.7,Child,grid.416148.e
grid.416661.2,Affiliated,grid.410445.0
grid.416663.0,Affiliated,grid.16416.34
grid.416663.0,Parent,grid.412750.5
grid.416664.7,Affiliated,grid.21729.3f
grid.416674.6,Affiliated,grid.94365.3d
grid.416686.b,Child,grid.415939.3
grid.416698.4,Child,grid.414434.2
grid.416698.4,Child,grid.416586.8
grid.416698.4,Child,grid.440114.4
grid.416698.4,Child,grid.415144.1
grid.416698.4,Child,grid.416414.2
grid.416698.4,Child,grid.414101.1
grid.416698.4,Child,grid.414152.7
grid.416698.4,Child,grid.414185.d
grid.416698.4,Child,grid.417566.7
grid.416698.4,Child,grid.414860.f
grid.416698.4,Child,grid.416799.4
grid.416698.4,Child,grid.414958.5
grid.416698.4,Child,grid.413369.a
grid.416698.4,Child,grid.430003.4
grid.416698.4,Child,grid.440116.6
grid.416698.4,Child,grid.415538.e
grid.416698.4,Child,grid.440118.8
grid.416698.4,Child,grid.415575.7
grid.416698.4,Child,grid.410835.b
grid.416698.4,Child,grid.410845.c
grid.416698.4,Child,grid.415635.0
grid.416698.4,Child,grid.416389.1
grid.416698.4,Child,grid.415109.8
grid.416698.4,Child,grid.415640.2
grid.416698.4,Child,grid.410840.9
grid.416698.4,Child,grid.440108.9
grid.416698.4,Child,grid.416797.a
grid.416698.4,Child,grid.415611.6
grid.416698.4,Child,grid.415613.4
grid.416698.4,Child,grid.415689.7
grid.416698.4,Child,grid.415651.2
grid.416698.4,Child,grid.415661.1
grid.416698.4,Child,grid.415664.4
grid.416698.4,Child,grid.416596.9
grid.416698.4,Child,grid.416803.8
grid.416698.4,Child,grid.440166.1
grid.416698.4,Child,grid.416719.c
grid.416698.4,Child,grid.415495.8
grid.416698.4,Child,grid.415740.3
grid.416698.4,Child,grid.415810.9
grid.416698.4,Child,grid.417054.3
grid.416698.4,Child,grid.416239.b
grid.416698.4,Child,grid.417136.6
grid.416698.4,Child,grid.416808.3
grid.416698.4,Child,grid.440125.6
grid.416698.4,Child,grid.415841.d
grid.416711.4,Child,grid.413478.d
grid.416711.4,Child,grid.414249.e
grid.416711.4,Child,grid.461456.4
grid.416713.6,Affiliated,grid.412385.9
grid.416713.6,Parent,grid.416759.8
grid.416719.c,Parent,grid.416698.4
grid.416721.7,Affiliated,grid.25073.33
grid.416721.7,Affiliated,grid.421506.4
grid.416723.5,Affiliated,grid.6926.b
grid.416726.0,Parent,grid.440174.2
grid.416732.5,Affiliated,grid.266102.1
grid.416733.4,Parent,grid.416448.b
grid.416736.1,Affiliated,grid.61971.38
grid.416737.0,Affiliated,grid.44871.3e
grid.416737.0,Parent,grid.19096.37
grid.416738.f,Child,grid.427592.f
grid.416738.f,Child,grid.416781.d
grid.416738.f,Child,grid.429151.a
grid.416738.f,Child,grid.453275.2
grid.416738.f,Child,grid.416778.b
grid.416738.f,Child,grid.419980.d
grid.416738.f,Child,grid.416789.5
grid.416738.f,Child,grid.419260.8
grid.416738.f,Child,grid.419261.9
grid.416738.f,Child,grid.416809.2
grid.416738.f,Child,grid.418491.1
grid.416744.4,Affiliated,grid.260917.b
grid.416745.5,Affiliated,grid.17063.33
grid.416745.5,Parent,grid.413104.3
grid.416759.8,Child,grid.413638.b
grid.416759.8,Child,grid.416713.6
grid.416759.8,Child,grid.17866.3e
grid.416759.8,Child,grid.429318.5
grid.416759.8,Child,grid.415665.5
grid.416759.8,Child,grid.416763.1
grid.416759.8,Child,grid.430771.6
grid.416763.1,Parent,grid.416759.8
grid.416771.2,Affiliated,grid.419217.8
grid.416771.2,Affiliated,grid.411023.5
grid.416771.2,Affiliated,grid.264484.8
grid.416771.2,Parent,grid.239186.7
grid.416775.6,Affiliated,grid.4367.6
grid.416777.4,Affiliated,grid.260024.2
grid.416778.b,Parent,grid.416738.f
grid.416780.c,Parent,grid.239186.7
grid.416781.d,Parent,grid.416738.f
grid.416785.9,Parent,grid.239186.7
grid.416786.a,Affiliated,grid.6612.3
grid.416787.b,Affiliated,grid.1013.3
grid.416789.5,Parent,grid.416738.f
grid.416789.5,Parent,grid.27235.31
grid.416790.d,Affiliated,grid.1004.5
grid.416792.f,Affiliated,grid.19006.3e
grid.416792.f,Affiliated,grid.42505.36
grid.416792.f,Parent,grid.417119.b
grid.416792.f,Parent,grid.239186.7
grid.416797.a,Parent,grid.416698.4
grid.416799.4,Parent,grid.416698.4
grid.416800.b,Affiliated,grid.26790.3a
grid.416800.b,Parent,grid.239186.7
grid.416802.9,Parent,grid.239186.7
grid.416803.8,Parent,grid.416698.4
grid.416805.e,Affiliated,grid.273335.3
grid.416805.e,Parent,grid.239186.7
grid.416805.e,Child,grid.413122.7
grid.416808.3,Parent,grid.416698.4
grid.416809.2,Parent,grid.416738.f
grid.416809.2,Parent,grid.27235.31
grid.416811.b,Affiliated,grid.10825.3e
grid.416812.8,Parent,grid.239186.7
grid.416816.c,Parent,grid.239186.7
grid.416817.d,Parent,grid.239186.7
grid.416818.2,Parent,grid.239186.7
grid.416818.2,Child,grid.427953.e
grid.416818.2,Child,grid.413484.e
grid.416819.3,Parent,grid.239186.7
grid.416821.8,Affiliated,grid.4912.e
grid.416821.8,Affiliated,grid.10049.3c
grid.416835.d,Child,grid.419117.b
grid.416835.d,Child,grid.419573.d
grid.416835.d,Child,grid.419600.a
grid.416835.d,Child,grid.419106.b
grid.416835.d,Child,grid.419161.a
grid.416835.d,Child,grid.419365.c
grid.416835.d,Child,grid.416882.1
grid.416836.e,Affiliated,grid.258405.e
grid.416843.c,Affiliated,grid.38142.3c
grid.416847.8,Affiliated,grid.39381.30
grid.416847.8,Parent,grid.412745.1
grid.416850.e,Parent,grid.415771.1
grid.416857.9,Parent,grid.419820.6
grid.416867.a,Affiliated,grid.411550.4
grid.416868.5,Parent,grid.94365.3d
grid.416870.c,Parent,grid.94365.3d
grid.416882.1,Parent,grid.416835.d
grid.416887.4,Affiliated,grid.15876.3d
grid.416892.0,Affiliated,grid.170693.a
grid.416900.a,Parent,grid.420391.d
grid.416905.f,Parent,grid.416210.0
grid.416908.2,Affiliated,grid.8217.c
grid.416912.9,Child,grid.413939.5
grid.416912.9,Child,grid.416913.8
grid.416912.9,Child,grid.461495.b
grid.416913.8,Parent,grid.416912.9
grid.416917.c,Parent,grid.412733.0
grid.416919.2,Affiliated,grid.25073.33
grid.416919.2,Parent,grid.413615.4
grid.416923.b,Affiliated,grid.411818.5
grid.416924.c,Affiliated,grid.21107.35
grid.416928.0,Affiliated,grid.10025.36
grid.416938.1,Affiliated,grid.4991.5
grid.416938.1,Parent,grid.451190.8
grid.416941.f,Affiliated,grid.1005.4
grid.416944.a,Affiliated,grid.7372.1
grid.416946.8,Parent,grid.427729.d
grid.416947.9,Affiliated,grid.265960.e
grid.416947.9,Affiliated,grid.241054.6
grid.416950.f,Parent,grid.454198.5
grid.416954.b,Affiliated,grid.4912.e
grid.416954.b,Affiliated,grid.7872.a
grid.416954.b,Affiliated,grid.24349.38
grid.416955.a,Parent,grid.439697.6
grid.416957.8,Affiliated,grid.17091.3e
grid.416958.7,Affiliated,grid.27860.3b
grid.416963.f,Affiliated,grid.136593.b
grid.416970.d,Affiliated,grid.240736.4
grid.416971.c,Affiliated,grid.260917.b
grid.416973.e,Affiliated,grid.5386.8
grid.416975.8,Affiliated,grid.39382.33
grid.416977.a,Affiliated,grid.260917.b
grid.416979.4,Affiliated,grid.29980.3a
grid.416979.4,Parent,grid.413379.b
grid.416982.0,Parent,grid.100995.4
grid.416984.6,Affiliated,grid.21729.3f
grid.416985.7,Affiliated,grid.261455.1
grid.416986.4,Affiliated,grid.39382.33
grid.416986.4,Affiliated,grid.264756.4
grid.416986.4,Affiliated,grid.267308.8
grid.416986.4,Affiliated,grid.176731.5
grid.416992.1,Affiliated,grid.413911.f
grid.416992.1,Affiliated,grid.449738.5
grid.416992.1,Parent,grid.427431.7
grid.416997.4,Child,grid.416999.a
grid.416999.a,Affiliated,grid.168645.8
grid.416999.a,Parent,grid.416997.4
grid.417000.2,Parent,grid.410775.0
grid.417007.5,Affiliated,grid.7841.a
grid.417009.b,Affiliated,grid.410737.6
grid.417031.0,Affiliated,grid.410648.f
grid.417036.7,Affiliated,grid.410648.f
grid.417039.8,Affiliated,grid.8273.e
grid.417039.8,Parent,grid.240367.4
grid.417040.6,Affiliated,grid.17063.33
grid.417044.2,Parent,grid.413636.5
grid.417046.0,Child,grid.413621.3
grid.417046.0,Child,grid.280673.8
grid.417047.1,Affiliated,grid.264727.2
grid.417049.f,Parent,grid.440202.0
grid.417052.5,Affiliated,grid.260917.b
grid.417052.5,Child,grid.459729.4
grid.417054.3,Parent,grid.416698.4
grid.417056.1,Parent,grid.239186.7
grid.417061.5,Child,grid.412689.0
grid.417065.1,Affiliated,grid.412755.0
grid.417066.2,Affiliated,grid.255381.8
grid.417066.2,Parent,grid.239186.7
grid.417068.c,Affiliated,grid.4305.2
grid.417069.d,Affiliated,grid.259234.b
grid.417069.d,Parent,grid.239186.7
grid.417072.7,Child,grid.417075.0
grid.417075.0,Parent,grid.417072.7
grid.417077.2,Parent,grid.439741.c
grid.417079.c,Affiliated,grid.11835.3e
grid.417079.c,Parent,grid.31410.37
grid.417080.a,Affiliated,grid.7886.1
grid.417081.b,Parent,grid.412923.f
grid.417083.9,Parent,grid.439526.f
grid.417090.b,Affiliated,grid.262641.5
grid.417090.b,Parent,grid.239186.7
grid.417095.e,Affiliated,grid.83440.3b
grid.417097.c,Affiliated,grid.265436.0
grid.417100.3,Parent,grid.7692.a
grid.417118.a,Affiliated,grid.261277.7
grid.417118.a,Parent,grid.414312.1
grid.417119.b,Parent,grid.239186.7
grid.417119.b,Child,grid.280472.b
grid.417119.b,Child,grid.416792.f
grid.417120.1,Affiliated,grid.261277.7
grid.417120.1,Parent,grid.414312.1
grid.417122.3,Parent,grid.270474.2
grid.417123.2,Parent,grid.239186.7
grid.417124.5,Affiliated,grid.265008.9
grid.417125.4,Affiliated,grid.411024.2
grid.417125.4,Parent,grid.239186.7
grid.417125.4,Child,grid.280711.d
grid.417134.4,Affiliated,grid.194645.b
grid.417136.6,Parent,grid.416698.4
grid.417141.6,Affiliated,grid.14003.36
grid.417143.4,Parent,grid.430993.4
grid.417145.2,Parent,grid.451104.5
grid.417147.0,Parent,grid.5465.2
grid.417149.e,Affiliated,grid.254567.7
grid.417149.e,Parent,grid.239186.7
grid.417154.2,Affiliated,grid.1007.6
grid.417155.3,Parent,grid.412939.4
grid.417158.e,Affiliated,grid.13001.33
grid.417165.0,Parent,grid.432296.8
grid.417169.c,Child,grid.417170.4
grid.417170.4,Affiliated,grid.267313.2
grid.417170.4,Parent,grid.417169.c
grid.417173.7,Parent,grid.439442.c
grid.417180.b,Affiliated,grid.265436.0
grid.417181.a,Affiliated,grid.17063.33
grid.417184.f,Affiliated,grid.17063.33
grid.417186.d,Parent,grid.239835.6
grid.417188.3,Affiliated,grid.17063.33
grid.417199.3,Affiliated,grid.17063.33
grid.417203.3,Affiliated,grid.413064.4
grid.417207.7,Parent,grid.412590.b
grid.417212.3,Affiliated,grid.7107.1
grid.417218.9,Parent,grid.240324.3
grid.417219.8,Affiliated,grid.25879.31
grid.417219.8,Parent,grid.412701.1
grid.417226.4,Affiliated,grid.417228.a
grid.417228.a,Affiliated,grid.417226.4
grid.417231.2,Affiliated,grid.34477.33
grid.417238.b,Parent,grid.430729.b
grid.417243.7,Child,grid.17091.3e
grid.417246.2,Affiliated,grid.17091.3e
grid.417246.2,Child,grid.413025.1
grid.417246.2,Child,grid.412541.7
grid.417249.d,Child,grid.416144.2
grid.417249.d,Child,grid.413380.d
grid.417250.5,Parent,grid.440192.a
grid.417251.4,Affiliated,grid.5379.8
grid.417251.4,Parent,grid.411037.0
grid.417263.5,Parent,grid.440203.1
grid.417264.2,Affiliated,grid.224260.0
grid.417267.1,Parent,grid.19096.37
grid.417272.5,Affiliated,grid.11159.3d
grid.417276.1,Affiliated,grid.134563.6
grid.417280.8,Affiliated,grid.5386.8
grid.417280.8,Affiliated,grid.260914.8
grid.417280.8,Affiliated,grid.260917.b
grid.417281.9,Parent,grid.439664.a
grid.417286.e,Affiliated,grid.5379.8
grid.417286.e,Parent,grid.5465.2
grid.417287.f,Affiliated,grid.9027.c
grid.417290.9,Parent,grid.452467.6
grid.417293.a,Parent,grid.413270.3
grid.417298.1,Affiliated,grid.410570.7
grid.417301.0,Affiliated,grid.265436.0
grid.417301.0,Affiliated,grid.410445.0
grid.417301.0,Affiliated,grid.431008.e
grid.417303.2,Affiliated,grid.413389.4
grid.417303.2,Affiliated,grid.459521.e
grid.417307.6,Affiliated,grid.47100.32
grid.417307.6,Parent,grid.422880.4
grid.417315.5,Affiliated,grid.266756.6
grid.417317.7,Affiliated,grid.260917.b
grid.417317.7,Parent,grid.240283.f
grid.417319.9,Affiliated,grid.266093.8
grid.417320.3,Affiliated,grid.265219.b
grid.417322.1,Affiliated,grid.4912.e
grid.417322.1,Affiliated,grid.8217.c
grid.417328.b,Parent,grid.414038.a
grid.417330.2,Affiliated,grid.413015.2
grid.417330.2,Parent,grid.19096.37
grid.417348.d,Affiliated,grid.412621.2
grid.417349.c,Affiliated,grid.194645.b
grid.417351.5,Affiliated,grid.411650.7
grid.417353.7,Parent,grid.440204.6
grid.417371.7,Affiliated,grid.11956.3a
grid.417375.3,Affiliated,grid.5685.e
grid.417375.3,Parent,grid.439905.2
grid.417376.0,Parent,grid.54432.34
grid.417384.d,Affiliated,grid.268099.c
grid.417397.f,Affiliated,grid.13402.34
grid.417424.0,Child,grid.413952.8
grid.417520.5,Parent,grid.414603.4
grid.417521.4,Parent,grid.4299.6
grid.417522.7,Child,grid.410617.5
grid.417538.c,Affiliated,grid.223827.e
grid.417538.c,Affiliated,grid.412722.0
grid.417541.2,Parent,grid.4711.3
grid.417543.0,Affiliated,grid.411490.9
grid.417548.b,Child,grid.417711.5
grid.417551.3,Parent,grid.418751.e
grid.417553.1,Parent,grid.431335.3
grid.417566.7,Parent,grid.416698.4
grid.417570.0,Affiliated,grid.419227.b
grid.417581.e,Affiliated,grid.59490.31
grid.417581.e,Affiliated,grid.7107.1
grid.417581.e,Parent,grid.411800.c
grid.417583.c,Parent,grid.419331.d
grid.417587.8,Parent,grid.27235.31
grid.417587.8,Child,grid.413579.d
grid.417615.0,Affiliated,grid.10400.35
grid.417616.3,Parent,grid.411175.7
grid.417628.e,Parent,grid.418099.d
grid.417629.f,Parent,grid.418099.d
grid.417631.6,Parent,grid.418099.d
grid.417634.3,Parent,grid.418099.d
grid.417635.2,Parent,grid.418099.d
grid.417636.1,Parent,grid.418099.d
grid.417638.f,Parent,grid.418099.d
grid.417639.e,Parent,grid.418099.d
grid.417640.0,Parent,grid.418099.d
grid.417641.1,Parent,grid.418099.d
grid.417642.2,Parent,grid.418099.d
grid.417643.3,Parent,grid.418099.d
grid.417649.9,Parent,grid.1016.6
grid.417653.2,Parent,grid.1016.6
grid.417654.5,Parent,grid.1016.6
grid.417656.7,Child,grid.418284.3
grid.417660.2,Parent,grid.1016.6
grid.417661.3,Affiliated,grid.23856.3a
grid.417664.6,Parent,grid.1016.6
grid.417667.5,Parent,grid.1016.6
grid.417668.a,Parent,grid.1016.6
grid.417671.2,Parent,grid.1016.6
grid.417684.8,Parent,grid.27235.31
grid.417693.e,Parent,grid.439343.a
grid.417700.5,Child,grid.413509.a
grid.417700.5,Child,grid.417704.1
grid.417704.1,Affiliated,grid.9481.4
grid.417704.1,Parent,grid.417700.5
grid.417705.0,Affiliated,grid.6603.3
grid.417711.5,Parent,grid.417548.b
grid.417719.d,Affiliated,grid.444699.2
grid.417722.5,Parent,grid.19096.37
grid.417726.1,Parent,grid.415820.a
grid.417728.f,Affiliated,grid.452490.e
grid.417728.f,Child,grid.459849.d
grid.417729.e,Parent,grid.94365.3d
grid.417730.6,Parent,grid.453002.0
grid.417738.e,Parent,grid.420077.6
grid.417744.5,Parent,grid.431264.6
grid.417754.4,Parent,grid.22642.30
grid.417756.6,Parent,grid.5018.c
grid.417757.7,Parent,grid.3532.7
grid.417760.3,Parent,grid.5018.c
grid.417768.b,Parent,grid.94365.3d
grid.417769.a,Affiliated,grid.419574.a
grid.417772.0,Parent,grid.4886.2
grid.417776.4,Parent,grid.414603.4
grid.417778.a,Parent,grid.414603.4
grid.417781.c,Affiliated,grid.253615.6
grid.417781.c,Affiliated,grid.213910.8
grid.417781.c,Affiliated,grid.257127.4
grid.417781.c,Affiliated,grid.27755.32
grid.417781.c,Affiliated,grid.224260.0
grid.417781.c,Parent,grid.414629.c
grid.417786.b,Parent,grid.4464.2
grid.417808.2,Parent,grid.4886.2
grid.417816.d,Affiliated,grid.280881.b
grid.417816.d,Affiliated,grid.19006.3e
grid.417816.d,Child,grid.413083.d
grid.417819.2,Parent,grid.237416.5
grid.417824.c,Parent,grid.85084.31
grid.417845.b,Parent,grid.48862.30
grid.417851.e,Affiliated,grid.410481.8
grid.417851.e,Affiliated,grid.170205.1
grid.417851.e,Parent,grid.85084.31
grid.417858.7,Child,grid.413582.9
grid.417867.b,Parent,grid.14105.31
grid.417870.d,Parent,grid.456999.e
grid.417889.b,Parent,grid.420488.2
grid.417893.0,Parent,grid.414603.4
grid.417894.7,Parent,grid.414603.4
grid.417895.6,Child,grid.413820.c
grid.417895.6,Child,grid.413629.b
grid.417895.6,Child,grid.439482.0
grid.417895.6,Child,grid.451355.3
grid.417895.6,Child,grid.439733.9
grid.417896.5,Parent,grid.457357.7
grid.417903.8,Affiliated,grid.413003.5
grid.417913.9,Affiliated,grid.413911.f
grid.417953.d,Child,grid.461755.4
grid.417961.c,Parent,grid.414548.8
grid.417967.a,Affiliated,grid.8195.5
grid.417983.0,Parent,grid.453080.a
grid.417990.2,Parent,grid.19096.37
grid.418000.d,Parent,grid.418276.e
grid.418002.f,Affiliated,grid.1008.9
grid.418007.a,Parent,grid.4561.6
grid.418008.5,Parent,grid.4561.6
grid.418009.4,Parent,grid.4561.6
grid.418010.c,Parent,grid.4561.6
grid.418012.e,Child,grid.418013.f
grid.418013.f,Parent,grid.418012.e
grid.418018.4,Parent,grid.4561.6
grid.418019.5,Child,grid.284594.6
grid.418021.e,Parent,grid.94365.3d
grid.418022.d,Parent,grid.8682.4
grid.418026.9,Parent,grid.4372.2
grid.418028.7,Parent,grid.4372.2
grid.418032.c,Parent,grid.4372.2
grid.418034.a,Parent,grid.4372.2
grid.418036.8,Parent,grid.9227.e
grid.418041.8,Affiliated,grid.16008.3f
grid.418047.e,Parent,grid.413453.4
grid.418065.e,Parent,grid.414548.8
grid.418070.a,Parent,grid.414548.8
grid.418075.f,Parent,grid.414548.8
grid.418083.6,Parent,grid.414603.4
grid.418084.1,Affiliated,grid.265695.b
grid.418089.c,Affiliated,grid.7247.6
grid.418089.c,Affiliated,grid.438585.7
grid.418094.0,Child,grid.429569.5
grid.418094.0,Child,grid.440297.c
grid.418094.0,Child,grid.428970.0
grid.418094.0,Child,grid.424831.8
grid.418094.0,Child,grid.435052.5
grid.418094.0,Child,grid.429238.6
grid.418095.1,Child,grid.423799.2
grid.418095.1,Child,grid.418338.5
grid.418095.1,Child,grid.447757.2
grid.418095.1,Child,grid.447782.a
grid.418095.1,Child,grid.434833.b
grid.418095.1,Child,grid.447837.b
grid.418095.1,Child,grid.426587.a
grid.418095.1,Child,grid.451007.7
grid.418095.1,Child,grid.418791.2
grid.418095.1,Child,grid.435109.a
grid.418095.1,Child,grid.448078.7
grid.418095.1,Child,grid.448082.2
grid.418095.1,Child,grid.418859.9
grid.418095.1,Child,grid.448014.d
grid.418095.1,Child,grid.424923.a
grid.418095.1,Child,grid.424931.9
grid.418095.1,Child,grid.448092.3
grid.418095.1,Child,grid.448127.c
grid.418095.1,Child,grid.448108.1
grid.418095.1,Child,grid.447761.7
grid.418095.1,Child,grid.447781.9
grid.418095.1,Child,grid.419008.4
grid.418095.1,Child,grid.424967.a
grid.418095.1,Child,grid.447909.7
grid.418095.1,Child,grid.448086.6
grid.418095.1,Child,grid.425014.6
grid.418095.1,Child,grid.447969.1
grid.418095.1,Child,grid.448119.1
grid.418095.1,Child,grid.424990.2
grid.418095.1,Child,grid.435265.3
grid.418095.1,Child,grid.424999.b
grid.418095.1,Child,grid.425493.d
grid.418095.1,Child,grid.418800.5
grid.418095.1,Child,grid.418827.0
grid.418095.1,Child,grid.418892.e
grid.418095.1,Child,grid.448361.c
grid.418095.1,Child,grid.447838.4
grid.418095.1,Child,grid.425123.3
grid.418095.1,Child,grid.424881.3
grid.418095.1,Child,grid.435348.d
grid.418095.1,Child,grid.418925.3
grid.418095.1,Child,grid.448362.f
grid.418095.1,Child,grid.425087.c
grid.418095.1,Child,grid.448114.c
grid.418095.1,Child,grid.425114.7
grid.418095.1,Child,grid.435383.a
grid.418095.1,Child,grid.438850.2
grid.418095.1,Child,grid.425128.8
grid.418095.1,Child,grid.448363.e
grid.418095.1,Child,grid.448132.8
grid.418095.1,Child,grid.438852.0
grid.418095.1,Child,grid.448112.a
grid.418095.1,Child,grid.448077.8
grid.418095.1,Child,grid.448124.f
grid.418095.1,Child,grid.425073.7
grid.418095.1,Child,grid.447917.8
grid.418095.1,Child,grid.448023.9
grid.418095.1,Child,grid.448039.2
grid.418095.1,Child,grid.425110.3
grid.418095.1,Child,grid.447975.c
grid.418095.1,Child,grid.448289.b
grid.418095.1,Child,grid.17033.36
grid.418097.3,Child,grid.418367.f
grid.418098.c,Child,grid.423928.6
grid.418098.c,Child,grid.450974.b
grid.418098.c,Child,grid.435140.7
grid.418098.c,Child,grid.435291.8
grid.418099.d,Child,grid.418363.b
grid.418099.d,Child,grid.417628.e
grid.418099.d,Child,grid.417629.f
grid.418099.d,Child,grid.418364.c
grid.418099.d,Child,grid.417631.6
grid.418099.d,Child,grid.418369.1
grid.418099.d,Child,grid.418372.b
grid.418099.d,Child,grid.417634.3
grid.418099.d,Child,grid.453991.3
grid.418099.d,Child,grid.417635.2
grid.418099.d,Child,grid.417636.1
grid.418099.d,Child,grid.418225.8
grid.418099.d,Child,grid.418362.a
grid.418099.d,Child,grid.417638.f
grid.418099.d,Child,grid.418138.7
grid.418099.d,Child,grid.417639.e
grid.418099.d,Child,grid.417640.0
grid.418099.d,Child,grid.417641.1
grid.418099.d,Child,grid.418808.d
grid.418099.d,Child,grid.417642.2
grid.418099.d,Child,grid.417643.3
grid.418099.d,Child,grid.419340.b
grid.418099.d,Child,grid.419382.5
grid.418099.d,Child,grid.419023.d
grid.418099.d,Child,grid.436330.1
grid.418099.d,Child,grid.419695.6
grid.418099.d,Child,grid.419701.a
grid.418100.c,Child,grid.418195.0
grid.418100.c,Child,grid.421605.4
grid.418100.c,Child,grid.14830.3e
grid.418100.c,Child,grid.63622.33
grid.418100.c,Child,grid.418374.d
grid.418100.c,Child,grid.14454.30
grid.418101.d,Child,grid.418361.9
grid.418101.d,Child,grid.450022.1
grid.418101.d,Child,grid.418704.e
grid.418101.d,Child,grid.419927.0
